AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-8091,Chemical Plant and System Operators,detailed,270,12.7,0.015,0.13,,,46.60,"96,920",2.6,31.43,43.53,49.66,53.63,53.63,"65,360","90,550","103,300","111,560","111,560",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,750,17.1,0.042,0.40,,,53.43,"111,140",2.7,43.20,49.35,55.96,60.00,63.18,"89,850","102,650","116,400","124,790","131,420",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"3,680",3.6,0.205,0.93,,,48.65,"101,190",0.9,33.49,45.28,50.20,54.33,58.62,"69,650","94,180","104,410","113,000","121,920",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,"1,280",5.2,0.072,0.71,,,35.37,"73,570",1.8,21.72,27.59,33.34,41.90,50.04,"45,190","57,390","69,350","87,160","104,090",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,"4,840",7.0,0.269,0.34,,,27.01,"56,180",2.4,18.30,21.23,24.15,30.15,37.19,"38,060","44,160","50,220","62,710","77,360",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"10,250",4.9,0.571,1.63,,,29.96,"62,310",1.4,18.40,22.52,27.63,33.15,44.76,"38,260","46,850","57,460","68,950","93,090",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"2,050",5.8,0.114,0.66,,,21.84,"45,420",1.4,16.79,17.87,20.22,24.18,29.53,"34,920","37,170","42,060","50,290","61,420",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,"2,860",12.3,0.159,1.97,,,22.07,"45,910",2.7,17.11,17.99,20.76,26.50,29.00,"35,600","37,410","43,180","55,110","60,320",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"8,250",4.8,0.460,0.66,,,25.10,"52,200",1.2,16.99,18.94,22.33,29.09,36.64,"35,340","39,400","46,440","60,510","76,210",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9031,"Cutters and Trimmers, Hand",detailed,720,27.3,0.040,0.84,,,18.27,"38,000",3.2,15.65,16.37,17.20,18.69,22.08,"32,560","34,040","35,770","38,860","45,930",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"3,440",9.9,0.192,0.55,,,21.76,"45,270",2.1,15.50,17.56,20.68,25.43,29.47,"32,240","36,530","43,020","52,890","61,290",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"4,310",5.3,0.240,0.64,,,22.72,"47,250",0.9,17.34,18.43,22.08,25.29,29.87,"36,070","38,340","45,920","52,600","62,140",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,630,11.2,0.035,0.36,,,24.68,"51,330",7.7,17.59,18.27,22.48,26.20,41.67,"36,580","38,000","46,760","54,500","86,670",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"57,120",2.4,3.183,0.83,,,26.32,"54,740",1.4,17.26,19.00,23.32,29.69,38.33,"35,900","39,520","48,510","61,760","79,730",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"2,830",11.6,0.158,0.99,,,27.53,"57,260",3.6,17.28,19.57,25.22,31.09,39.81,"35,940","40,700","52,460","64,660","82,810",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,"4,490",6.4,0.250,1.11,,,28.60,"59,500",2.3,18.38,21.21,23.40,34.78,47.98,"38,220","44,110","48,670","72,340","99,800",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,"2,550",20.9,0.142,1.72,,,23.42,"48,710",3.1,17.81,18.84,22.29,24.60,31.02,"37,040","39,190","46,370","51,170","64,530",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,"1,890",12.3,0.105,0.88,,,26.54,"55,200",3.6,17.66,18.35,23.01,32.30,38.55,"36,730","38,180","47,850","67,190","80,180",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"42,740",2.5,2.382,0.97,,,20.64,"42,920",0.5,16.29,17.19,18.65,22.66,28.08,"33,890","35,760","38,790","47,140","58,410",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,"1,390",19.0,0.077,1.10,,,24.65,"51,270",3.0,16.21,17.64,19.87,24.04,42.35,"33,720","36,690","41,330","50,000","88,080",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"11,010",4.4,0.614,0.60,,,26.79,"55,720",1.4,17.58,19.55,22.91,29.96,38.81,"36,570","40,670","47,650","62,310","80,730",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9141,Semiconductor Processing Technicians,detailed,"3,510",6.4,0.196,1.12,,,24.60,"51,160",0.8,18.57,20.28,22.54,27.43,31.71,"38,620","42,180","46,880","57,050","65,960",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,710,11.3,0.040,1.04,,,22.43,"46,650",3.2,15.50,16.56,18.74,22.94,34.32,"32,240","34,440","38,980","47,710","71,380",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,"17,800",8.6,0.992,0.80,,,25.55,"53,140",1.6,17.65,20.38,23.93,29.33,35.78,"36,700","42,380","49,770","61,000","74,420",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,"2,980",7.2,0.166,0.90,,,38.00,"79,040",1.5,24.64,30.47,36.50,44.21,52.21,"51,240","63,380","75,920","91,950","108,590",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,680,16.2,0.038,0.46,,,20.31,"42,240",6.1,15.99,16.14,17.28,25.05,29.18,"33,260","33,570","35,930","52,090","60,680",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"3,140",7.9,0.175,1.75,,,20.29,"42,210",0.6,16.56,17.52,19.53,21.98,24.77,"34,440","36,450","40,620","45,720","51,530",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,570,10.5,0.032,0.75,,,21.72,"45,180",3.5,17.03,18.01,19.74,23.54,30.73,"35,410","37,450","41,070","48,960","63,920",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9194,Etchers and Engravers,detailed,890,11.4,0.049,0.92,,,22.43,"46,660",2.7,15.96,17.52,21.32,25.60,30.76,"33,200","36,440","44,350","53,240","63,980",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"4,370",8.1,0.243,0.96,,,24.65,"51,270",1.9,18.14,20.48,23.08,28.38,33.22,"37,730","42,600","48,000","59,020","69,100",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"4,480",6.0,0.249,0.39,,,23.87,"49,640",1.4,17.76,19.12,22.65,28.30,29.51,"36,930","39,770","47,100","58,860","61,380",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9197,Tire Builders,detailed,270,21.2,0.015,0.11,,,22.60,"47,010",1.8,19.30,21.48,22.49,23.52,25.00,"40,150","44,680","46,780","48,920","52,000",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,"22,830",3.5,1.272,1.06,,,20.56,"42,760",0.7,16.29,17.40,18.92,22.86,27.60,"33,890","36,200","39,360","47,550","57,410",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,"36,650",2.4,2.042,1.27,,,21.62,"44,970",0.6,16.46,17.24,18.36,23.02,30.74,"34,250","35,850","38,200","47,890","63,930",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,"1,554,090",0.5,86.599,0.96,,,24.04,"50,010",0.3,16.54,17.76,21.25,26.52,33.37,"34,400","36,940","44,200","55,160","69,400",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-1041,Aircraft Cargo Handling Supervisors,detailed,"1,670",4.1,0.093,1.57,,,31.60,"65,720",1.4,23.54,24.43,27.47,35.12,46.02,"48,960","50,820","57,140","73,040","95,720",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"66,540",1.7,3.708,0.95,,,31.96,"66,480",1.3,19.89,23.34,29.83,37.49,46.75,"41,370","48,550","62,040","77,980","97,240",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"9,140",0.7,0.509,0.83,,,*,"286,040",1.4,*,*,*,*,*,"103,640","165,300",#,#,#,TRUE,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,"5,130",9.2,0.286,0.82,,,*,"154,340",4.4,*,*,*,*,*,"55,080","75,120","107,370","179,980",#,TRUE,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,"2,490",1.0,0.139,0.94,,,72.15,"150,060",0.5,39.56,53.65,77.16,93.22,99.81,"82,280","111,590","160,490","193,900","207,600",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,"1,200",7.8,0.067,0.56,,,34.44,"71,640",3.6,18.71,23.00,30.50,39.66,53.26,"38,920","47,830","63,430","82,500","110,770",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-2031,Flight Attendants,detailed,"15,360",0.8,0.856,1.03,,,*,"84,540",0.7,*,*,*,*,*,"45,060","62,140","79,130","102,090","126,220",TRUE,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"1,340",12.4,0.075,0.98,,,17.68,"36,770",0.7,15.50,15.60,16.99,18.07,20.84,"32,240","32,450","35,330","37,580","43,340",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,"48,380",10.6,2.696,0.88,,,22.36,"46,500",3.0,15.50,16.80,20.03,25.77,32.96,"32,240","34,940","41,670","53,610","68,560",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"204,190",1.5,11.378,0.85,,,28.02,"58,270",0.7,18.21,22.58,27.90,31.13,37.56,"37,880","46,970","58,030","64,760","78,120",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,"119,100",1.6,6.636,1.00,,,23.30,"48,470",0.7,16.44,18.04,21.08,24.78,35.84,"34,190","37,530","43,850","51,540","74,550",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,"16,970",3.5,0.945,0.39,,,26.11,"54,300",0.6,20.39,23.50,26.63,28.90,30.62,"42,410","48,880","55,380","60,120","63,690",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,"35,960",1.6,2.004,1.64,,,31.51,"65,540",0.7,21.88,24.15,31.72,38.43,40.49,"45,500","50,230","65,970","79,920","84,230",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,"20,570",3.4,1.146,0.85,,,20.67,"42,990",1.0,15.91,16.94,18.91,23.34,27.46,"33,100","35,230","39,330","48,540","57,110",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3054,Taxi Drivers,detailed,"4,220",1.9,0.235,2.01,,,17.95,"37,330",2.8,17.85,17.85,17.93,17.93,17.93,"37,120","37,120","37,280","37,280","37,280",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,"3,090",9.8,0.172,0.51,,,24.14,"50,200",3.4,16.58,17.76,21.53,27.94,35.83,"34,480","36,940","44,770","58,120","74,530",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-4011,Locomotive Engineers,detailed,"1,630",8.1,0.091,0.43,,,33.12,"68,880",0.7,25.59,31.92,35.93,35.95,35.95,"53,220","66,390","74,740","74,770","74,770",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,230,5.8,0.013,0.81,,,29.12,"60,560",1.5,24.02,30.11,30.19,30.20,30.20,"49,950","62,620","62,790","62,820","62,820",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,"1,220",0.0,0.068,0.76,,,27.84,"57,910",0.2,23.33,27.51,28.76,31.48,31.48,"48,520","57,220","59,820","65,480","65,480",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,"1,360",1.5,0.076,0.25,,,34.40,"71,550",0.6,30.69,31.06,31.13,35.86,50.59,"63,830","64,610","64,760","74,580","105,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-4041,Subway and Streetcar Operators,detailed,"1,770",1.0,0.099,1.01,,,35.20,"73,210",0.6,29.88,31.73,35.38,37.36,40.09,"62,140","66,000","73,600","77,700","83,390",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-4099,"Rail Transportation Workers, All Other",detailed,390,8.9,0.022,1.82,,,23.43,"48,730",0.8,19.02,20.65,22.56,25.38,27.15,"39,570","42,950","46,920","52,780","56,470",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,"1,580",12.5,0.088,0.45,,,29.61,"61,580",2.5,17.57,18.94,24.46,34.24,37.72,"36,550","39,400","50,870","71,230","78,450",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"1,750",12.3,0.098,0.43,,,43.90,"91,300",3.6,23.17,25.48,34.03,50.57,68.11,"48,200","53,000","70,780","105,190","141,670",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-5022,Motorboat Operators,detailed,120,35.3,0.007,0.38,,,39.10,"81,330",9.0,27.76,36.30,40.35,44.91,47.67,"57,740","75,510","83,930","93,420","99,160",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-5031,Ship Engineers,detailed,320,22.3,0.018,0.31,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-6011,Bridge and Lock Tenders,detailed,70,2.9,0.004,0.17,,,30.55,"63,540",1.2,24.34,25.58,26.95,34.23,43.88,"50,620","53,210","56,060","71,200","91,280",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,"20,380",5.7,1.136,1.46,,,18.29,"38,050",0.9,16.22,16.73,17.07,18.92,22.20,"33,740","34,800","35,500","39,350","46,180",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,"9,960",3.9,0.555,0.91,,,19.42,"40,390",1.0,16.61,17.26,18.28,21.27,23.39,"34,550","35,900","38,030","44,240","48,660",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-6032,Aircraft Service Attendants,detailed,"2,330",7.0,0.130,0.79,,,21.56,"44,840",0.8,18.17,18.51,18.87,23.28,24.35,"37,790","38,490","39,250","48,420","50,660",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-6041,Traffic Technicians,detailed,500,2.1,0.028,0.56,,,35.28,"73,390",0.8,23.91,25.81,31.95,44.36,48.88,"49,740","53,680","66,460","92,260","101,670",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,"1,900",17.6,0.106,0.58,,,41.14,"85,560",5.3,22.36,29.29,35.95,49.33,64.05,"46,520","60,920","74,780","102,610","133,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,"3,150",12.0,0.175,1.32,,,19.54,"40,650",2.2,15.54,16.41,18.54,21.47,25.56,"32,320","34,130","38,570","44,650","53,160",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-6099,"Transportation Workers, All Other",detailed,800,34.3,0.044,0.62,,,24.24,"50,410",1.7,19.37,21.63,22.83,25.56,28.84,"40,300","44,990","47,490","53,160","59,990",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7011,Conveyor Operators and Tenders,detailed,"3,500",6.3,0.195,1.20,,,20.47,"42,580",0.8,17.11,18.43,19.23,21.36,26.28,"35,590","38,330","40,000","44,420","54,660",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7021,Crane and Tower Operators,detailed,"2,720",14.9,0.152,0.55,,,32.14,"66,850",3.3,18.27,20.26,28.82,35.56,58.28,"37,990","42,140","59,940","73,960","121,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,"96,680",1.9,5.387,1.05,,,23.34,"48,550",0.4,17.92,19.40,22.59,26.82,29.10,"37,280","40,340","46,980","55,780","60,520",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,"47,740",1.6,2.660,1.11,,,18.49,"38,460",0.5,15.50,16.39,17.32,19.00,22.39,"32,240","34,100","36,030","39,520","46,580",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"388,220",1.0,21.633,1.09,,,20.84,"43,350",0.4,16.49,17.50,19.49,23.06,26.40,"34,290","36,400","40,550","47,970","54,900",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7063,Machine Feeders and Offbearers,detailed,"4,460",8.1,0.248,0.85,,,20.80,"43,270",1.0,16.69,17.83,19.71,22.63,26.91,"34,700","37,080","40,990","47,070","55,970",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7064,"Packers and Packagers, Hand",detailed,"92,160",2.6,5.136,1.21,,,19.00,"39,520",0.3,15.83,16.46,17.65,19.81,25.09,"32,920","34,240","36,700","41,210","52,190",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,"290,400",1.2,16.182,0.86,,,20.52,"42,680",0.3,16.66,17.48,18.68,22.56,27.59,"34,650","36,350","38,860","46,930","57,390",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,130,43.3,0.007,0.26,,,27.12,"56,410",16.0,17.55,17.55,26.53,29.99,53.83,"36,500","36,500","55,190","62,370","111,960",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,890,12.3,0.050,0.65,,,25.64,"53,320",2.9,17.69,19.22,24.08,29.23,36.14,"36,800","39,980","50,090","60,800","75,160",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7073,Wellhead Pumpers,detailed,110,25.1,0.006,0.05,,,48.40,"100,670",20.2,18.01,24.63,29.93,80.48,93.24,"37,450","51,230","62,260","167,390","193,930",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,"12,700",6.1,0.708,0.79,,,29.29,"60,920",2.4,18.34,23.42,28.61,33.16,41.94,"38,140","48,710","59,500","68,960","87,240",,
